id,x,y,size,color
RatchetClankGoingCommando,83.25549829534924,57.00366651370946,9.25061092170547,#546A79
NeedforSpeedHotPursuit,92.50610921705471,57.00366651370946,9.25061092170547,#546A79
MortalKombatX,101.75672013876019,57.00366651370946,9.25061092170547,#546A79
TheSims,111.00733106046566,57.00366651370946,9.25061092170547,#546A79
Killzone3,120.25794198217113,57.00366651370946,9.25061092170547,#546A79
Tekken6,129.5085529038766,57.00366651370946,9.25061092170547,#546A79
OnimushaWarlords,138.75916382558205,57.00366651370946,9.25061092170547,#546A79
LEGOStarWarsIITheOriginalTrilogy,148.0097747472875,57.00366651370946,9.25061092170547,#546A79
KillzoneShadowFall,157.26038566899297,57.00366651370946,9.25061092170547,#546A79
Burnout3Takedown,166.51099659069843,57.00366651370946,9.25061092170547,#546A79
CallOfDuty2BigRedOne,175.76160751240388,57.00366651370946,9.25061092170547,#546A79
NeedforSpeedShift,185.01221843410934,57.00366651370946,9.25061092170547,#546A79
MedalofHonorHeroes,194.2628293558148,57.00366651370946,9.25061092170547,#546A79
FinalFantasyXIII2,203.51344027752026,57.00366651370946,9.25061092170547,#546A79
MidnightClubStreetRacing,212.76405119922572,57.00366651370946,9.25061092170547,#546A79
ESPNNFL2K5,222.01466212093118,57.00366651370946,9.25061092170547,#546A79
PacManAdventuresinTime,231.26527304263664,57.00366651370946,9.25061092170547,#546A79
HarryPotterandtheChamberofSecrets,240.5158839643421,57.00366651370946,9.25061092170547,#546A79
GodofWarCollection,249.76649488604755,57.00366651370946,9.25061092170547,#546A79
NBALive2005,259.017105807753,57.00366651370946,9.25061092170547,#546A79
FIFASoccer09,268.26771672945847,57.00366651370946,9.25061092170547,#546A79
WWESmackDownvsRAW2007,277.51832765116393,57.00366651370946,9.25061092170547,#546A79
RatchetClankUpYourArsenal,286.7689385728694,57.00366651370946,9.25061092170547,#546A79
MaddenNFL08,296.01954949457485,57.00366651370946,9.25061092170547,#546A79
MonsterHunterFreedom2,305.2701604162803,57.00366651370946,9.25061092170547,#546A79
RatchetClankFutureToolsofDestruction,314.52077133798576,57.00366651370946,9.25061092170547,#546A79
CrazyTaxi,323.7713822596912,57.00366651370946,9.25061092170547,#546A79
PES2009ProEvolutionSoccer,333.0219931813967,57.00366651370946,9.25061092170547,#546A79
MortalKombatDeadlyAlliance,582.7884880674445,57.00366651370946,9.25061092170547,#546A79
Bloodborne,592.03909898915,57.00366651370946,9.25061092170547,#546A79
TombRaiderTheLastRevelation,601.2897099108555,57.00366651370946,9.25061092170547,#546A79
Resistance2,610.5403208325611,57.00366651370946,9.25061092170547,#546A79
NBA2K15,619.7909317542666,57.00366651370946,9.25061092170547,#546A79
FinalFantasyTactics,629.0415426759721,57.00366651370946,9.25061092170547,#546A79
MidnightClubLosAngeles,638.2921535976776,57.00366651370946,9.25061092170547,#546A79
TwistedMetal2,647.5427645193831,57.00366651370946,9.25061092170547,#546A79
TheSimsBustinOut,656.7933754410886,57.00366651370946,9.25061092170547,#546A79
NeedforSpeed2015,666.0439863627942,57.00366651370946,9.25061092170547,#546A79
TombRaider2013,675.2945972844997,57.00366651370946,9.25061092170547,#546A79
NeedforSpeedCarbonOwntheCity,684.5452082062052,57.00366651370946,9.25061092170547,#546A79
DragonBallZBudokai2,693.7958191279107,57.00366651370946,9.25061092170547,#546A79
proevolutionsoccer2011,703.0464300496162,57.00366651370946,9.25061092170547,#546A79
ATVOffroadFury,712.2970409713217,57.00366651370946,9.25061092170547,#546A79
DinoCrisis,721.5476518930273,57.00366651370946,9.25061092170547,#546A79
NeedforSpeedProStreet,730.7982628147328,57.00366651370946,9.25061092170547,#546A79
TetrisPlus,740.0488737364383,57.00366651370946,9.25061092170547,#546A79
GuitarHero,749.2994846581438,57.00366651370946,9.25061092170547,#546A79
YuGiOhTheDuelistsoftheRoses,758.5500955798493,57.00366651370946,9.25061092170547,#546A79
TheIncredibles,767.8007065015548,57.00366651370946,9.25061092170547,#546A79
TonyHawksUnderground2,777.0513174232603,57.00366651370946,9.25061092170547,#546A79
WWESmackDownvsRaw2008,786.3019283449659,57.00366651370946,9.25061092170547,#546A79
ResidentEvilCodeVeronicaX,795.5525392666714,57.00366651370946,9.25061092170547,#546A79
GrandTheftAuto,804.8031501883769,57.00366651370946,9.25061092170547,#546A79
JamesBond007EverythingorNothing,814.0537611100824,57.00366651370946,9.25061092170547,#546A79
NeedForSpeedHighStakes,823.3043720317879,57.00366651370946,9.25061092170547,#546A79
CoolBoarders3,832.5549829534934,57.00366651370946,9.25061092170547,#546A79
BatmanArkhamOrigins,841.805593875199,57.00366651370946,9.25061092170547,#546A79
ProEvolutionSoccer2010,64.7542764519383,66.25427743541493,9.25061092170547,#546A79
TOCATouringCarChampionship,74.00488737364377,66.25427743541493,9.25061092170547,#546A79
SonicsUltimateGenesisCollection,83.25549829534924,66.25427743541493,9.25061092170547,#546A79
FarCryPrimal,92.50610921705471,66.25427743541493,9.25061092170547,#546A79
Onimusha2SamuraisDestiny,101.75672013876019,66.25427743541493,9.25061092170547,#546A79
CoolBoarders2,111.00733106046566,66.25427743541493,9.25061092170547,#546A79
GodofWarAscension,120.25794198217113,66.25427743541493,9.25061092170547,#546A79
DissidiaFinalFantasy,129.5085529038766,66.25427743541493,9.25061092170547,#546A79
DanceDanceRevolutionX2,138.75916382558205,66.25427743541493,9.25061092170547,#546A79
PrinceofPersiaTheSandsofTime,148.0097747472875,66.25427743541493,9.25061092170547,#546A79
TomClancysRainbowSixSiege,157.26038566899297,66.25427743541493,9.25061092170547,#546A79
DevilMayCry3DantesAwakeningSpecialEdition,166.51099659069843,66.25427743541493,9.25061092170547,#546A79
MaddenNFL15,175.76160751240388,66.25427743541493,9.25061092170547,#546A79
ProEvolutionSoccer2012,185.01221843410934,66.25427743541493,9.25061092170547,#546A79
ATVOffroadFury2,194.2628293558148,66.25427743541493,9.25061092170547,#546A79
SyphonFilter2,203.51344027752026,66.25427743541493,9.25061092170547,#546A79
Overwatch,212.76405119922572,66.25427743541493,9.25061092170547,#546A79
HitmanAbsolution,222.01466212093118,66.25427743541493,9.25061092170547,#546A79
CallofDutyRoadstoVictory,231.26527304263664,66.25427743541493,9.25061092170547,#546A79
DanceDanceRevolutionExtreme,240.5158839643421,66.25427743541493,9.25061092170547,#546A79
NeedforSpeedHotPursuit2,249.76649488604755,66.25427743541493,9.25061092170547,#546A79
DynastyWarriors4,259.017105807753,66.25427743541493,9.25061092170547,#546A79
ParasiteEve,268.26771672945847,66.25427743541493,9.25061092170547,#546A79
ScoobyDooNightof100Frights,277.51832765116393,66.25427743541493,9.25061092170547,#546A79
BattlefieldHardline,286.7689385728694,66.25427743541493,9.25061092170547,#546A79
DevilMayCry3DantesAwakening,296.01954949457485,66.25427743541493,9.25061092170547,#546A79
DerbyStallion,305.2701604162803,66.25427743541493,9.25061092170547,#546A79
DyingLight,314.52077133798576,66.25427743541493,9.25061092170547,#546A79
TetrisWorlds,323.7713822596912,66.25427743541493,9.25061092170547,#546A79
NeedforSpeedMostWanted510,333.0219931813967,66.25427743541493,9.25061092170547,#546A79
SpecOpsAirborneCommando,342.27260410310214,66.25427743541493,9.25061092170547,#546A79
DriveClub,351.5232150248076,66.25427743541493,9.25061092170547,#38454f
MetalGearSolidPeaceWalker,360.77382594651306,66.25427743541493,9.25061092170547,#38454f
R4RidgeRacerType4,370.0244368682185,66.25427743541493,9.25061092170547,#38454f
KingdomHeartsBirthbySleep,379.275047789924,66.25427743541493,9.25061092170547,#38454f
SoulCaliburII,388.52565871162943,66.25427743541493,9.25061092170547,#38454f
NeedForSpeedUndercover,397.7762696333349,66.25427743541493,9.25061092170547,#38454f
SOCOMUSNavySEALsCombinedAssault,407.02688055504035,66.25427743541493,9.25061092170547,#38454f
PeterJacksonsKingKongTheOfficialGameoftheMovie,416.2774914767458,66.25427743541493,9.25061092170547,#38454f
NBALive2004,425.52810239845127,66.25427743541493,9.25061092170547,#38454f
DarkSouls,434.7787133201567,66.25427743541493,9.25061092170547,#38454f
NeedforSpeedTheRun,444.0293242418622,66.25427743541493,9.25061092170547,#38454f
DragonAgeInquisition,453.27993516356764,66.25427743541493,9.25061092170547,#38454f
DeadSpace,462.5305460852731,66.25427743541493,9.25061092170547,#38454f
MortalKombatvsDCUniverse,471.78115700697856,66.25427743541493,9.25061092170547,#38454f
TenchuStealthAssassins,481.031767928684,66.25427743541493,9.25061092170547,#38454f
NeedforSpeedRivals,490.2823788503895,66.25427743541493,9.25061092170547,#38454f
SpyroEntertheDragonfly,499.53298977209494,66.25427743541493,9.25061092170547,#38454f
DevilMayCry2,508.7836006938004,66.25427743541493,9.25061092170547,#38454f
HotShotsGolfOpenTee,518.0342116155059,66.25427743541493,9.25061092170547,#38454f
CrashNitroKart,527.2848225372114,66.25427743541493,9.25061092170547,#38454f
NBAStreetVol2,536.5354334589169,66.25427743541493,9.25061092170547,#38454f
DefJamVendetta,545.7860443806225,66.25427743541493,9.25061092170547,#38454f
BurnoutParadise,555.036655302328,66.25427743541493,9.25061092170547,#38454f
ScoobyDooandtheCyberChase,564.2872662240335,66.25427743541493,9.25061092170547,#546A79
DragonBallZBudokai3,573.537877145739,66.25427743541493,9.25061092170547,#546A79
JetMoto2,582.7884880674445,66.25427743541493,9.25061092170547,#546A79
TomClancysGhostRecon,592.03909898915,66.25427743541493,9.25061092170547,#546A79
XMenLegends,601.2897099108555,66.25427743541493,9.25061092170547,#546A79
DestinyTheTakenKing,610.5403208325611,66.25427743541493,9.25061092170547,#546A79
RedFaction,619.7909317542666,66.25427743541493,9.25061092170547,#546A79
MXUnleashed,629.0415426759721,66.25427743541493,9.25061092170547,#546A79
PaRappaTheRapper,638.2921535976776,66.25427743541493,9.25061092170547,#546A79
LittleBigPlanet3,647.5427645193831,66.25427743541493,9.25061092170547,#546A79
YuGiOhForbiddenMemories,656.7933754410886,66.25427743541493,9.25061092170547,#546A79
MortalKombatDeception,666.0439863627942,66.25427743541493,9.25061092170547,#546A79
HotShotsGolf2,675.2945972844997,66.25427743541493,9.25061092170547,#546A79
MedalofHonorEuropeanAssaultAllRegionsales,684.5452082062052,66.25427743541493,9.25061092170547,#546A79
NBA2K17,693.7958191279107,66.25427743541493,9.25061092170547,#546A79
WCWNitro,703.0464300496162,66.25427743541493,9.25061092170547,#20bee2
HighSchoolMusicalSingIt,712.2970409713217,66.25427743541493,9.25061092170547,#546A79
FIFA2000,721.5476518930273,66.25427743541493,9.25061092170547,#546A79
DynastyWarriors3,730.7982628147328,66.25427743541493,9.25061092170547,#546A79
RatchetClankFutureACrackinTime,740.0488737364383,66.25427743541493,9.25061092170547,#546A79
Shrek2,749.2994846581438,66.25427743541493,9.25061092170547,#546A79
TheLegendofDragoon,758.5500955798493,66.25427743541493,9.25061092170547,#546A79
SingStar,767.8007065015548,66.25427743541493,9.25061092170547,#546A79
